ID,RULES,SEVERITY,STATUS,EFFORT,INTRO HASH,INTRO NAME,INTRO DATE,FIXED DATE,FIXED NAME,FIXED HASH
14,Docstrings should be defined,MAJOR,CLOSED,5,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
14,Docstrings should be defined,MAJOR,CLOSED,5,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
14,Docstrings should be defined,MAJOR,CLOSED,5,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
14,Docstrings should be defined,MAJOR,CLOSED,5,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
14,Docstrings should be defined,MAJOR,CLOSED,5,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
14,Docstrings should be defined,MAJOR,CLOSED,5,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
14,Docstrings should be defined,MAJOR,CLOSED,5,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
354,Too few public methods,MINOR,CLOSED,60,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
354,Too few public methods,MINOR,CLOSED,60,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
354,Too few public methods,MINOR,CLOSED,60,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
354,Too few public methods,MINOR,CLOSED,60,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
354,Too few public methods,MINOR,CLOSED,60,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
354,Too few public methods,MINOR,CLOSED,60,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
14,Docstrings should be defined,MAJOR,CLOSED,5,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
381,Unused variable,MINOR,CLOSED,5,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
354,Too few public methods,MINOR,CLOSED,60,deebf440,Nicholas Duffy,2018/11/11,2019/1/20,Fokko Driesprong,31318ba8
382,Unused argument,MINOR,CLOSED,15,deebf440,Nicholas Duffy,2018/11/11,2019/1/27,Kamil Bregula,1ab659f4
58,Source files should not have any duplicated blocks,MAJOR,CLOSED,20,e3ae819e,Nicholas Travel,2016/2/7,2016/2/14,Siddharth Anand,6b2d35dd
57,Source files should have a sufficient density of comment lines,MAJOR,CLOSED,2,e3ae819e,Nicholas Travel,2016/2/7,2016/6/18,Maxime Beauchemin,7c0f8373
57,Source files should have a sufficient density of comment lines,MAJOR,CLOSED,2,e3ae819e,Nicholas Travel,2016/2/7,2016/6/26,Hongbo Zeng,3b84bcb3
365,"Wrong number of spaces around an operator, bracket, or comma, or before a block opener colon",MINOR,CLOSED,1,e3ae819e,Nicholas Travel,2016/2/7,2016/9/4,Alex Van Boxel,247955d4
386,Bad continuation,MINOR,CLOSED,5,e3ae819e,Nicholas Travel,2016/2/7,2017/4/9,Yi Wang,177d3415
386,Bad continuation,MINOR,CLOSED,5,e3ae819e,Nicholas Travel,2016/2/7,2017/4/9,Yi Wang,177d3415
46,"Functions, methods and lambdas should not have too many parameters",MAJOR,CLOSED,20,e3ae819e,Nicholas Travel,2016/2/7,2017/4/9,Yi Wang,177d3415
365,"Wrong number of spaces around an operator, bracket, or comma, or before a block opener colon",MINOR,CLOSED,1,e3ae819e,Nicholas Travel,2016/2/7,2017/4/9,Yi Wang,177d3415
56,Lines should have sufficient coverage by tests,MAJOR,CLOSED,4,e3ae819e,Nicholas Travel,2016/2/7,2017/5/5,Niels Zeilemaker,4284e648
288,Wildcard import,MINOR,CLOSED,0,e3ae819e,Nicholas Travel,2016/2/7,2017/5/5,Niels Zeilemaker,4284e648
365,"Wrong number of spaces around an operator, bracket, or comma, or before a block opener colon",MINOR,CLOSED,1,e3ae819e,Nicholas Travel,2016/2/7,2018/9/9,Naman Bhalla,7cd3a854
56,Lines should have sufficient coverage by tests,MAJOR,CLOSED,4,e3ae819e,Nicholas Travel,2016/2/7,2018/9/30,Brad Holmes,d03cc178
288,Wildcard import,MINOR,CLOSED,0,e3ae819e,Nicholas Travel,2016/2/7,2018/9/30,Brad Holmes,d03cc178
288,Wildcard import,MINOR,CLOSED,0,e3ae819e,Nicholas Travel,2016/2/7,2018/11/11,Nicholas Duffy,deebf440
30,Local variable and function parameter names should comply with a naming convention,MINOR,CLOSED,2,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/5/14,julien-gm,0da540bf
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2017/5/19,Stanislav Kudriashev,917adbdb
305,__init__ method from base class is not called,MINOR,CLOSED,20,4284e648,Niels Zeilemaker,2017/5/5,2017/6/10,Marc Weil,355fc92b
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2017/9/30,sid.gupta,2f0798fc
14,Docstrings should be defined,MAJOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2017/9/30,sid.gupta,2f0798fc
276,Access of nonexistent member,MAJOR,CLOSED,10,4284e648,Niels Zeilemaker,2017/5/5,2017/9/30,sid.gupta,2f0798fc
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/10/28,Tomasz Bartczak,b3c247d3
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/12/16,Chris Riccomini,16b5f9a1
50,Lines should not be too long,MAJOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2017/12/16,Chris Riccomini,16b5f9a1
50,Lines should not be too long,MAJOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2017/12/16,Chris Riccomini,16b5f9a1
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2017/12/16,Chris Riccomini,16b5f9a1
50,Lines should not be too long,MAJOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2017/12/16,Chris Riccomini,16b5f9a1
50,Lines should not be too long,MAJOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2017/12/16,Chris Riccomini,16b5f9a1
1,Comments should not be located at the end of lines of code,MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/4/22,Daniel Imberman,a15b7c5b
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/4/22,Daniel Imberman,a15b7c5b
276,Access of nonexistent member,MAJOR,CLOSED,10,4284e648,Niels Zeilemaker,2017/5/5,2018/4/22,Daniel Imberman,a15b7c5b
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/4/22,Daniel Imberman,a15b7c5b
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/4/22,Daniel Imberman,a15b7c5b
276,Access of nonexistent member,MAJOR,CLOSED,10,4284e648,Niels Zeilemaker,2017/5/5,2018/4/22,Daniel Imberman,a15b7c5b
57,Source files should have a sufficient density of comment lines,MAJOR,CLOSED,10,4284e648,Niels Zeilemaker,2017/5/5,2018/4/22,Daniel Imberman,a15b7c5b
276,Access of nonexistent member,MAJOR,CLOSED,10,4284e648,Niels Zeilemaker,2017/5/5,2018/4/22,Daniel Imberman,a15b7c5b
29,Cognitive Complexity of functions should not be too high,CRITICAL,CLOSED,10,4284e648,Niels Zeilemaker,2017/5/5,2018/4/22,Daniel Imberman,a15b7c5b
430,Bad indentation,MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/6/3,Craig Rodrigues,91dd3686
365,"Wrong number of spaces around an operator, bracket, or comma, or before a block opener colon",MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/6/3,Craig Rodrigues,91dd3686
50,Lines should not be too long,MAJOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/6/3,Craig Rodrigues,91dd3686
50,Lines should not be too long,MAJOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/6/3,Craig Rodrigues,91dd3686
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
405,No exception type(s) specified,MINOR,CLOSED,15,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
40,Functions should not contain too many return statements,MAJOR,CLOSED,20,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
2,Unused local variables should be removed,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
381,Unused variable,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
313,Task marker found,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/9/9,Naman Bhalla,7cd3a854
365,"Wrong number of spaces around an operator, bracket, or comma, or before a block opener colon",MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/9/30,Brad Holmes,d03cc178
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/9/30,Brad Holmes,d03cc178
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/9/30,Brad Holmes,d03cc178
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/9/30,Brad Holmes,d03cc178
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/9/30,Brad Holmes,d03cc178
380,Unused import,MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/9/30,Brad Holmes,d03cc178
365,"Wrong number of spaces around an operator, bracket, or comma, or before a block opener colon",MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/9/30,Brad Holmes,d03cc178
381,Unused variable,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
405,No exception type(s) specified,MINOR,CLOSED,15,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
381,Unused variable,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
2,Unused local variables should be removed,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
2,Unused local variables should be removed,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
386,Bad continuation,MINOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/10/13,Siddharth Anand,b862ca8e
377,Access to a protected member of a client class,MINOR,CLOSED,60,4284e648,Niels Zeilemaker,2017/5/5,2018/11/11,Nicholas Duffy,deebf440
409,Catching too general exception,MINOR,CLOSED,20,4284e648,Niels Zeilemaker,2017/5/5,2018/12/30,Peter van't,53e70742
409,Catching too general exception,MINOR,CLOSED,20,4284e648,Niels Zeilemaker,2017/5/5,2018/12/30,Peter van't,53e70742
14,Docstrings should be defined,MAJOR,CLOSED,5,4284e648,Niels Zeilemaker,2017/5/5,2018/12/30,Peter van't,53e70742
409,Catching too general exception,MINOR,CLOSED,20,4284e648,Niels Zeilemaker,2017/5/5,2018/12/30,Peter van't,53e70742
4,Parentheses should not be used after certain keywords,MINOR,CLOSED,1,4284e648,Niels Zeilemaker,2017/5/5,2018/12/30,Peter van't,53e70742
23,\ should only be used as an escape character outside of raw strings,MAJOR,CLOSED,2,4284e648,Niels Zeilemaker,2017/5/5,2019/1/13,Xiaodong,0d386e29
23,\ should only be used as an escape character outside of raw strings,MAJOR,CLOSED,2,4284e648,Niels Zeilemaker,2017/5/5,2019/1/13,Xiaodong,0d386e29
23,\ should only be used as an escape character outside of raw strings,MAJOR,CLOSED,2,4284e648,Niels Zeilemaker,2017/5/5,2019/1/13,Xiaodong,0d386e29
23,\ should only be used as an escape character outside of raw strings,MAJOR,CLOSED,2,4284e648,Niels Zeilemaker,2017/5/5,2019/1/13,Xiaodong,0d386e29
368,Not enough arguments for format string,MAJOR,CLOSED,5,d69fb31d,Norman Mu,2016/8/7,2016/8/14,Stanislav Kudriashev,2396b0c8
29,Cognitive Complexity of functions should not be too high,CRITICAL,CLOSED,9,d69fb31d,Norman Mu,2016/8/7,2016/8/14,Stanislav Kudriashev,2396b0c8
305,__init__ method from base class is not called,MINOR,CLOSED,20,d69fb31d,Norman Mu,2016/8/7,2016/8/20,Ananya Mishra,3cba29e0
2,Unused local variables should be removed,MINOR,CLOSED,5,d69fb31d,Norman Mu,2016/8/7,2016/8/27,Dan Davydov,f3604147
381,Unused variable,MINOR,CLOSED,5,d69fb31d,Norman Mu,2016/8/7,2016/8/27,Dan Davydov,f3604147
33,Files should contain an empty newline at the end,MINOR,CLOSED,1,d69fb31d,Norman Mu,2016/8/7,2017/2/11,Ming Wu,eea5ff8b
1,Comments should not be located at the end of lines of code,MINOR,CLOSED,1,d69fb31d,Norman Mu,2016/8/7,2017/2/19,Chad Henderson,44fcabc3
1,Comments should not be located at the end of lines of code,MINOR,CLOSED,1,d69fb31d,Norman Mu,2016/8/7,2017/2/19,Chad Henderson,44fcabc3
1,Comments should not be located at the end of lines of code,MINOR,CLOSED,1,d69fb31d,Norman Mu,2016/8/7,2017/2/19,Chad Henderson,44fcabc3
33,Files should contain an empty newline at the end,MINOR,CLOSED,1,d69fb31d,Norman Mu,2016/8/7,2017/4/9,Yi Wang,177d3415
386,Bad continuation,MINOR,CLOSED,5,d69fb31d,Norman Mu,2016/8/7,2017/6/10,Marc Weil,355fc92b
343,String statement has no effect,MINOR,CLOSED,15,d69fb31d,Norman Mu,2016/8/7,2017/6/10,Marc Weil,355fc92b
384,Too many local variables,MINOR,CLOSED,20,d69fb31d,Norman Mu,2016/8/7,2017/9/9,Daniel Lee,5b978b28
385,Too many statements,MINOR,CLOSED,0,d69fb31d,Norman Mu,2016/8/7,2017/9/9,Daniel Lee,5b978b28
29,Cognitive Complexity of functions should not be too high,CRITICAL,CLOSED,23,d69fb31d,Norman Mu,2016/8/7,2017/9/9,Daniel Lee,5b978b28
24,"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply",CRITICAL,CLOSED,10,d69fb31d,Norman Mu,2016/8/7,2017/9/9,Daniel Lee,5b978b28
24,"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply",CRITICAL,CLOSED,10,d69fb31d,Norman Mu,2016/8/7,2017/9/9,Daniel Lee,5b978b28
358,Too many instance attributes,MINOR,CLOSED,120,d69fb31d,Norman Mu,2016/8/7,2017/9/30,sid.gupta,2f0798fc
275,Missing required attribute,MINOR,CLOSED,20,d69fb31d,Norman Mu,2016/8/7,2017/10/7,William Pursell,2078daca
14,Docstrings should be defined,MAJOR,CLOSED,5,d69fb31d,Norman Mu,2016/8/7,2017/10/7,William Pursell,2078daca
275,Missing required attribute,MINOR,CLOSED,20,d69fb31d,Norman Mu,2016/8/7,2017/10/7,William Pursell,2078daca
384,Too many local variables,MINOR,CLOSED,20,d69fb31d,Norman Mu,2016/8/7,2017/11/12,Bolke de Bruin,9ec7f0f0
46,"Functions, methods and lambdas should not have too many parameters",MAJOR,CLOSED,20,d69fb31d,Norman Mu,2016/8/7,2017/11/12,Bolke de Bruin,9ec7f0f0
14,Docstrings should be defined,MAJOR,CLOSED,5,d69fb31d,Norman Mu,2016/8/7,2017/11/12,Bolke de Bruin,9ec7f0f0
386,Bad continuation,MINOR,CLOSED,5,d69fb31d,Norman Mu,2016/8/7,2018/4/22,Daniel Imberman,a15b7c5b
381,Unused variable,MINOR,CLOSED,5,d69fb31d,Norman Mu,2016/8/7,2018/9/9,Naman Bhalla,7cd3a854
384,Too many local variables,MINOR,CLOSED,20,d69fb31d,Norman Mu,2016/8/7,2018/11/11,Nicholas Duffy,deebf440
384,Too many local variables,MINOR,CLOSED,20,d69fb31d,Norman Mu,2016/8/7,2018/11/11,Nicholas Duffy,deebf440
29,Cognitive Complexity of functions should not be too high,CRITICAL,CLOSED,11,d69fb31d,Norman Mu,2016/8/7,2018/11/11,Nicholas Duffy,deebf440
385,Too many statements,MINOR,CLOSED,0,d69fb31d,Norman Mu,2016/8/7,2018/11/11,Nicholas Duffy,deebf440
29,Cognitive Complexity of functions should not be too high,CRITICAL,CLOSED,8,d69fb31d,Norman Mu,2016/8/7,2018/11/11,Nicholas Duffy,deebf440
29,Cognitive Complexity of functions should not be too high,CRITICAL,CLOSED,30,d69fb31d,Norman Mu,2016/8/7,2018/12/2,Jarek Potiuk,7d2115df
305,__init__ method from base class is not called,MINOR,CLOSED,20,1023e8c1,Ofer Zelig,2018/12/16,2018/12/23,Holden Karau,7a6acbf5
341,Statement seems to have no effect,MINOR,CLOSED,15,1023e8c1,Ofer Zelig,2018/12/16,2019/1/6,Ping Zhang,9021b427
14,Docstrings should be defined,MAJOR,CLOSED,5,1023e8c1,Ofer Zelig,2018/12/16,2019/1/13,Xiaodong,0d386e29
14,Docstrings should be defined,MAJOR,CLOSED,5,1023e8c1,Ofer Zelig,2018/12/16,2019/1/13,Xiaodong,0d386e29
